filename,duration,transcription
bellingcat-tool/amazonfinds/media/7050530337759333678.mp4,41, A new year calls for new desk pets. We cleaned out their globes and the kiddos got to take their old desk pet as well as their trinkets home. Once students randomly selected their new pet they made their own adoption certificate. I used to rely on getting my desk pet trinkets from target from the dollar section but I feel like it's getting increasingly harder to find them. So I'm going to use what I have left but I decided to add a little twist. I created backgrounds for our desk pet globes. Once students complete their weekly challenges they can choose to get a trinket or a background. Not only is this budget friendly for me but it's super easy. If you'd like a free copy of the backgrounds I've made so far click the link in my bio.
bellingcat-tool/amazonfinds/media/6977539586369113349.mp4,8, Am I better than everyone?
bellingcat-tool/amazonfinds/media/7267068621334072594.mp4,17, Wow. a way go %uh
bellingcat-tool/amazonfinds/media/7251757139922898219.mp4,18, 🎶 Music Outro 🎶
bellingcat-tool/amazonfinds/media/6917366415536311557.mp4,49, Things that shouldn't be sold on Amazon and yet they are part three! I've got more weird tights or do you call them pantyhose? What's the difference between tights and pantyhose? A couple of weeks ago we shocked and maybe even horrified with the simulation leg hair pantyhose. Do you remember these? How could you forget them? We have a whole new type of simulation for our current simulation. Now we have simulation tattoo tights. We have expensive ones and we have cheap ones. I have a tail now. These are around 15 and these are around 45. Do either of them look real?
bellingcat-tool/amazonfinds/media/7214546752794397958.mp4,59," Random Amazon Finds These things go in between your bed and your wall to stop your bed from shaking and making lots of noise This is my 3 wheel shopping cart bag It lets you wheel your shopping up the stairs with ease So it could be great for older people or people with disabilities These candles melt in a spiral so all the wax goes down into the middle This means they're reusable as there is a second wick at the bottom to light This is my portable door lock It gives me that extra sense of security when I'm travelling to make me feel extra safe wherever I am This thingy makes putting in any form of eye drop way easier You can put in whatever type of eye drops you need and then you put it up against your eye and it comes out as a mist This little gadget lets you scroll through TikTok without actually touching your phone Great for making cardio, all other gym activities go a little bit quicker This is my sus cup, it makes sure no water can slip out And when you twist it, it can wrap really tightly around any colour or size straw This is my wooden massaging stick, it makes giving massages so much easier And you can use it on yourself too These are my croc lights, they're great little jibbits that are super bright Perfect for taking crumble out for a final poo and wee And finally, this gadget makes it so easy to get rid of all of your nose hair Definitely something all dads need"
bellingcat-tool/amazonfinds/media/7222357291683630378.mp4,58," We added these rocks to our backyard last year and didn't realize the mess that they would make. They're always falling over and on top of the walkway stone, so we needed to fix this. First we had to start by doing some prep work, getting all the rocks back into where the rocks need to be. And once the prep work was done, we were able to finally glue down our rocks. All you need is a handheld sprayer, water, and of course the glue, and you're ready to apply it. But don't forget to mix it first. It was really easy to apply and it was very satisfying to watch Jake do it. It takes about 12 to 24 hours for it to completely dry, and here's how it looks the next day. Hard as a rock, right? Let me know if you have any questions."
bellingcat-tool/amazonfinds/media/7212363043479620906.mp4,147," 10 things I no longer use now that I'm in my 30s. I stopped using tampons a while ago. I now use these L pads. I just feel like they're much better. You know, you let it flow freely. Nothing is stopping it. So that's just my personal preference. I no longer use Vagisil for down there. Instead, I use Dove. And although this might be controversial, this is what works for me. I stopped using women's razors because of pink tacks and now I use men's razors. And this is the one I pretty much get, the five blade reusable razors from Gillette. Or you can get the generic version. Back in the day, I used to use the loofah, but I figured that a rag is the best way to really exfoliate and get all that gunk out of your skin. So trust me when I say the rag is it. After finding out that makeup wipes are actually really bad for your skin, they irritate the skin, they make it dry. I started using a cleansing balm and the one that I really like is this Elf one. It is so buttery. It takes off all your makeup and it's really soothing. So for my hair, I feel like my hair has gotten so much healthier since I started using actual microfiber hair towels like this one instead of your regular shower towel. So that's exactly what I do and look how long and shiny and healthy it looks. I stopped using regular deodorant and I started using a more natural paraben-free, aluminum-free native deodorant. And as you know, when you actually start using natural deodorant, you might start smelling a little bit more. So what I do to kill that bacteria, which was a hack that one of my girlfriends gave me, was using the Panaxo. This is really good for when you're in the shower, you rub it under your armpits and it literally gets rid of the bacteria that causes the odor so that then you can start using natural deodorant and it doesn't smell bad. Number eight, I actually had really bad acne and I was using all types of face washes to see what would get rid of my blemishes, the pimples, the comedones, blackheads, whiteheads, and nothing worked. With the exception of this Asepsia bar soap, this has been a lifesaver. Look at my skin now. I used to use Listerine for oral care because that's what my mom always used. And when I discovered Fairbreath, I have not looked back. This is such a game changer. Definitely recommend. Last but not least, I stopped using bras because I have a boob job and who needs a bra when you have perky boobs? No, but seriously, I just don't like bras and I just think that you're just so free when you don't have them. So yeah, I hope you guys enjoyed this video. If you want a part two, let me know."
bellingcat-tool/amazonfinds/media/7248992036487957765.mp4,58," My son got this rug from Facebook Marketplace. It's pretty but dirty. First, let's power wash it. Once it's dry, he brushed it. He really likes the aesthetic, but it has some stains. Let's use this perfect spot cleaner. Let the cleanser soak first. While waiting for it to soak, he brushed the mini rug I tufted for him. Isn't it cute? Now the satisfying part to vacuum out the stains. It's mostly clean except for super stubborn stains. Grandma's secret spot remover to the rescue? Final vacuuming. After a few hours of work, here's where it sits in his room. Doesn't it look great? Thanks for watching!"
bellingcat-tool/amazonfinds/media/7036841239781575942.mp4,52, What I wish I knew before doing my own gel extensions. Tips have to fit side wall to side wall. Flat the sides for a better fit equals better retention. Perfect! The gap between the nail and extension is what has to be filled with gel. Wipe the brush on the side of the bottle. Paint it onto the underside and pull at the bottom then spread around. Apply at an angle and maintain pressure. Flash cure that boy. File for a straighter edge. Cure all nails under lamp for 60 seconds. Happy DIYing girl!
bellingcat-tool/amazonfinds/media/7162021990105140526.mp4,59," I am so convinced that this is going to be the solution to my money-saving issues. Like, this is going to solve all my problems. I got this off of Amazon, like most things that I own, unfortunately. Don't, don't, just don't even, don't come for me, don't. Oh my god, look! Oh, personal ATM card! That is so cute! Thank you! Bye. Okay, ATM tour. So, this is battery operated and it like will tell me, I'll put the batteries in in a second and I'll just show you, but it'll tell me how much I have and this is where I stick the money in. Oh my god. Okay, let me put batteries in this bitch. This is so cute. I can't figure out how to set the time, but it's only two minutes off anyway, so fuck it. But look, here we go. It's super loud, so I turn, I'm going to put my pin in. Hang on. Okay, look how cute. So yeah, I have zero dollars in it right now. I'm not going to lie, I'm a little bit nervous to stick money in it because like, what if it accidentally like, I don't know, chopped it up? So we're going to do this together. We're starting with a one just in case. Okay. Go in. What the freak? Go. What? Okay, I figured it out. You have to press the number or the amount. Doesn't matter. Oh, it went in crooked. Oh. This is why I love Amazon."
